Label,# Samples,Average,Median,90% Line,95% Line,99% Line,Min,Max,Error %,Throughput,Received KB/sec,Sent KB/sec
/1/batch/1/OP/A1EVAM02EL8SFB:138-5170172-6074708:D68WJ15S8Y9E576Z7SEJ$uedata=s:undefined%3Fld%26v%3D0.343030.0%26id%3DD68WJ15S8Y9E576Z7SEJ%26ctb%3D1%26sc0%3DLoadSis%26bb0%3D646%26be0%3D656%26pc0%3D1546%26ld0%3D1546%26t0%3D1775643128273%26pty%3Dchart%26spty%3Dtop250movie%26pti%3Dundefined%26tid%3DV6TH9D51ZVMCXW4Z8X48%26aftb%3D1%26lob%3D6:1546-265,50,291,286,315,317,322,274,322,54.000%,.49651,0.11,0.40
/b-266,50,187,183,192,196,354,171,354,2.000%,.49624,0.21,0.37
/?operationName=Top250MoviesPagination&variables=%7B%22after%22%3A%22eyJlc1Rva2VuIjpbIjEyNSJdLCJmaWx0ZXIiOiJ7XCJjaGFydFwiOntcImNoYXJ0VHlwZVwiOlwiVE9QX1JBVEVEX01PVklFU1wifSxcImxhbmd1YWdlXCI6XCJlbi1VU1wiLFwicmVzdWx0SW5kZXhcIjoxMjR9Iiwic2lnIjoiYjViNjQxM2M5OWY2NWJhNTk1Mzg5MWM2YjdkMDJhYjNkNmYzM2E0ZjhlODQyMGNlZGQ2NmJhMDlmY2M4YjQxMCJ9%22%2C%22first%22%3A125%2C%22locale%22%3A%22en-US%22%7D&extensions=%7B%22persistedQuery%22%3A%7B%22sha256Hash%22%3A%223fe684000f533f225ba87cf001ef821c0c7de23a2644f7a27acebb04d85d974f%22%2C%22version%22%3A1%7D%7D-267,50,16,17,22,22,26,9,26,0.000%,.49704,0.34,0.57
/-268,50,89,14,437,473,502,11,502,16.000%,.49501,4.44,0.67
/api/_ajax/metrics/ops/-269,50,358,291,424,458,2350,279,2350,78.000%,.49604,0.44,0.81
/1/events/com.amazon.csm.customsg.prod-272,50,285,285,294,296,322,269,322,48.000%,.49648,0.29,0.49
/1/batch/1/OE/-270,50,292,285,313,316,323,275,323,50.000%,.49639,0.15,0.32
/1/events/com.amazon.csm.csa.prod-271,50,296,285,296,297,850,273,850,50.000%,.49650,0.29,22.05
/1/events/com.amazon.csm.csa.prod-274,50,277,276,286,289,291,265,291,14.000%,.49656,0.29,1.04
/api/_ajax/metrics/ops/-275,50,310,281,397,411,769,267,769,28.000%,.49659,0.44,0.62
/title/tt0111161/-273,50,289,277,286,292,788,265,788,12.000%,.49682,1.35,0.26
/1/events/com.amazon.csm.csa.prod-276,50,279,279,286,288,294,266,294,16.000%,.49687,0.29,1.63
/?operationName=ReviewSummary&variables=%7B%22id%22%3A%22tt0111161%22%2C%22locale%22%3A%22en-US%22%7D&extensions=%7B%22persistedQuery%22%3A%7B%22sha256Hash%22%3A%22d4e548891fd486aa7f4197fb818fa47354c28213174f746d21f4a7739e918e89%22%2C%22version%22%3A1%7D%7D-280,50,19,19,26,27,32,10,32,0.000%,.49816,0.34,0.43
/?operationName=PersonalizedUserData&variables=%7B%22fetchOtherUserRating%22%3Afalse%2C%22idArray%22%3A%5B%22tt0468569%22%2C%22tt0109830%22%2C%22tt0068646%22%2C%22tt0137523%22%2C%22tt0114369%22%2C%22tt1375666%22%2C%22tt0816692%22%2C%22tt0110912%22%2C%22tt0120689%22%2C%22tt0108052%22%2C%22tt0071562%22%2C%22tt0167260%22%5D%2C%22includeUserData%22%3Afalse%2C%22includeWatchedData%22%3Afalse%2C%22locale%22%3A%22en-US%22%2C%22location%22%3A%7B%22latLong%22%3A%7B%22lat%22%3A%2223.72%22%2C%22long%22%3A%2290.41%22%7D%7D%7D&extensions=%7B%22persistedQuery%22%3A%7B%22sha256Hash%22%3A%227c4e0771d67f21fc27fd44fc46d49cc589225a9c5e63e51cc0b8d42f39ee99cc%22%2C%22version%22%3A1%7D%7D-282,50,11,11,14,16,17,9,17,0.000%,.49815,0.34,0.64
/?operationName=HERO_WATCH_BOX&variables=%7B%22heroNowDateDay%22%3A8%2C%22heroNowDateMonth%22%3A4%2C%22heroNowDateYear%22%3A2026%2C%22heroYesterdayDateDay%22%3A7%2C%22heroYesterdayDateMonth%22%3A4%2C%22heroYesterdayDateYear%22%3A2026%2C%22id%22%3A%22tt0111161%22%2C%22includeUserPreferredServices%22%3Afalse%2C%22locale%22%3A%22en-US%22%2C%22location%22%3A%7B%22latLong%22%3A%7B%22lat%22%3A%2223.72%22%2C%22long%22%3A%2290.41%22%7D%7D%7D&extensions=%7B%22persistedQuery%22%3A%7B%22sha256Hash%22%3A%2245a4e574562d71de9f5c7efe76d5e47a08f06457c6a69749802218db5162f3d6%22%2C%22version%22%3A1%7D%7D-281,50,11,11,14,15,19,9,19,0.000%,.49811,0.34,0.60
/?operationName=ReactionsForEntities&variables=%7B%22aggregateEntityIds%22%3A%5B%22vi3877612057%22%2C%22vi976077081%22%2C%22vi2425798425%22%2C%22vi2910632473%22%2C%22vi2032974361%22%2C%22vi1874967321%22%5D%2C%22userEntityIds%22%3A%5B%5D%7D&extensions=%7B%22persistedQuery%22%3A%7B%22sha256Hash%22%3A%2260c3e6ca9f78c1562108efac862e83d46807e873ed461a3692959fa4c9a780e8%22%2C%22version%22%3A1%7D%7D-290,50,12,11,13,15,75,8,75,0.000%,.49808,0.34,0.50
/vi3877612057/hls-preview-ab1a76ea-87f8-41cf-88e4-db41298660e8.m3u8-297,50,18,18,25,26,30,11,30,0.000%,.49798,0.36,0.42
/tr?fcn=IMDbNext-Client&ht=actionOnly&hr=https%3A%2F%2Fwww.imdb.com%2Fchart%2Ftop%2F%3Fref_%3Dnm_nv_menu&isu=false&mid=A1EVAM02EL8SFB&ip=103.252.224.25&pa=preview-playerready&pc=vi3877612057&pt=title&ref=tt_ov&sid=138-5170172-6074708&st=1775643137618&spt=main&ua=Mozilla%2F5.0+%28Windows+NT+10.0%3B+Win64%3B+x64%3B+rv%3A149.0%29+Gecko%2F20100101+Firefox%2F149.0&pat=main&lang=en-US&cor=BD&sv=web&sc=200&sn=www.imdb.com&pi=%2Ftitle%2Ftt0111161%2F&qs=ref_%3Dchttp_t_1&rrid=08997285F3054429B1DE-298,50,15,15,19,20,26,10,26,0.000%,.49795,0.28,0.49
/-277,50,905,904,922,931,981,879,981,100.000%,.49354,0.60,0.74
/-283,50,697,795,809,814,819,289,819,100.000%,.49433,0.63,0.53
/tr?fcn=IMDbNext-Client&ht=actionOnly&hr=https%3A%2F%2Fwww.imdb.com%2Fchart%2Ftop%2F%3Fref_%3Dnm_nv_menu&isu=false&mid=A1EVAM02EL8SFB&ip=103.252.224.25&pa=nv-menu-open&pc=tt0111161&pt=title&ref=tt_nv_menu_open&sid=138-5170172-6074708&st=1775643137872&spt=main&ua=Mozilla%2F5.0+%28Windows+NT+10.0%3B+Win64%3B+x64%3B+rv%3A149.0%29+Gecko%2F20100101+Firefox%2F149.0&pat=main&lang=en-US&cor=BD&sv=web&sc=200&sn=www.imdb.com&pi=%2Ftitle%2Ftt0111161%2F&qs=ref_%3Dchttp_t_1&rrid=34E9F54188F4458BBF32-300,50,10,10,12,13,17,8,17,0.000%,.49819,0.28,0.49
/-285,50,632,787,807,808,843,276,843,92.000%,.49685,0.56,0.70
/tr?fcn=IMDbNext-Client&ht=actionOnly&hr=https%3A%2F%2Fwww.imdb.com%2Fchart%2Ftop%2F%3Fref_%3Dnm_nv_menu&isu=false&mid=A1EVAM02EL8SFB&ip=103.252.224.25&pa=preview-playerready&pc=vi3877612057&pt=title&ref=tt_ov&sid=138-5170172-6074708&st=1775643137618&spt=main&ua=Mozilla%2F5.0+%28Windows+NT+10.0%3B+Win64%3B+x64%3B+rv%3A149.0%29+Gecko%2F20100101+Firefox%2F149.0&pat=main&lang=en-US&cor=BD&sv=web&sc=200&sn=www.imdb.com&pi=%2Ftitle%2Ftt0111161%2F&qs=ref_%3Dchttp_t_1&rrid=08997285F3054429B1DE-299,50,274,264,269,271,768,258,768,2.000%,.49975,0.30,0.55
/-284,50,585,785,804,810,819,285,819,98.000%,.49712,0.52,0.74
/1/batch/1/OP/A1EVAM02EL8SFB:138-5170172-6074708:A23EYHR16B5DEGKV2KJT$uedata=s:undefined%3Fld%26v%3D0.343030.0%26id%3DA23EYHR16B5DEGKV2KJT%26sw%3D1920%26sh%3D1080%26vw%3D1920%26vh%3D947%26m%3D1%26sc%3DA23EYHR16B5DEGKV2KJT%26ue%3D0%26bb%3D184%26af%3D203%26cf%3D275%26be%3D284%26fcp%3D255%26fn%3D1150%26pc%3D1181%26tc%3D-4466%26na_%3D-4466%26ul_%3D-31%26_ul%3D-29%26rd_%3D-1775643135792%26_rd%3D-1775643135792%26fe_%3D-4463%26lk_%3D-4379%26_lk%3D-4379%26co_%3D-4379%26_co%3D-4378%26sc_%3D-4378%26rq_%3D-4378%26rs_%3D-4377%26_rs%3D-4377%26dl_%3D-31%26di_%3D309%26de_%3D1163%26_de%3D1165%26_dc%3D1172%26ld_%3D1173%26_ld%3D-1775643135792%26ntd%3D-8%26ty%3D0%26rc%3D0%26hob%3D0%26hoe%3D0%26ld%3D1181%26t%3D1775643136973%26ctb%3D1%26rt%3Dcf%3A54-42-4-8-3-4-0_af%3A54-42-4-8-3-4-1_ld%3A55-42-4-8-3-5-0%26csmtags%3Dfls-na-amazon-com%26viz%3Dvisible%3A0%26pty%3Dtitle%26spty%3Dmain%26pti%3Dundefined%26tid%3DV6TH9D51ZVMCXW4Z8X48%26aftb%3D1%26lob%3D6:1184-278,50,295,291,320,320,324,275,324,66.000%,.49724,0.11,0.69
/1/batch/1/OP/A1EVAM02EL8SFB:138-5170172-6074708:A23EYHR16B5DEGKV2KJT$uedata=s:undefined%3Fld%26v%3D0.343030.0%26id%3DA23EYHR16B5DEGKV2KJT%26sc0%3DLoadAds%26bb0%3D1%26be0%3D176%26pc0%3D176%26ld0%3D176%26t0%3D1775643135968%26sc1%3DLoadStyledComponents%26bb1%3D176%26be1%3D181%26pc1%3D181%26ld1%3D181%26t1%3D1775643135973%26sc2%3DLoadFonts%26bb2%3D182%26be2%3D373%26pc2%3D373%26ld2%3D373%26t2%3D1775643136165%26sc3%3DLoadIcons%26bb3%3D183%26be3%3D183%26pc3%3D183%26ld3%3D183%26t3%3D1775643135975%26sc4%3DimdbHeader%26bb4%3D200%26be4%3D201%26pc4%3D201%26ld4%3D201%26t4%3D1775643135993%26sc5%3DStaticFeature_Hero%26bb5%3D202%26be5%3D203%26pc5%3D203%26ld5%3D203%26t5%3D1775643135995%26sc6%3DStaticFeature_ProUpsellLink%26bb6%3D278%26be6%3D278%26pc6%3D278%26ld6%3D278%26t6%3D1775643136070%26sc7%3DStaticFeature_Awards%26bb7%3D203%26be7%3D203%26pc7%3D203%26ld7%3D203%26t7%3D1775643135995%26sc8%3DStaticFeature_Videos%26bb8%3D203%26be8%3D203%26pc8%3D203%26ld8%3D203%26t8%3D1775643135995%26sc9%3DStaticFeature_Photos%26bb9%3D203%26be9%3D203%26pc9%3D203%26ld9%3D203%26t9%3D1775643135995%26sc10%3DStaticFeature_Cast%26bb10%3D203%26be10%3D204%26pc10%3D204%26ld10%3D204%26t10%3D1775643135996%26sc11%3DStaticFeature_UserReviews%26bb11%3D204%26be11%3D204%26pc11%3D275%26ld11%3D275%26t11%3D1775643136067%26sc12%3DStaticFeature_ContentSymphony_center-3%26bb12%3D275%26be12%3D276%26pc12%3D276%26ld12%3D276%26t12%3D1775643136068%26sc13%3DStaticFeature_MoreLikeThis%26bb13%3D276%26be13%3D277%26pc13%3D277%26ld13%3D277%26t13%3D1775643136069%26sc14%3DStaticFeature_RelatedInterests%26bb14%3D277%26be14%3D277%26pc14%3D277%26ld14%3D277%26t14%3D1775643136069%26sc15%3DStaticFeature_DidYouKnow%26bb15%3D277%26be15%3D277%26pc15%3D277%26ld15%3D277%26t15%3D1775643136069%26sc16%3DStaticFeature_FAQ%26bb16%3D277%26be16%3D277%26pc16%3D277%26ld16%3D277%26t16%3D1775643136069%26sc17%3DStaticFeature_Details%26bb17%3D277%26be17%3D278%26pc17%3D278%26ld17%3D278%26t17%3D1775643136070%26sc18%3DStaticFeature_BoxOffice%26bb18%3D278%26be18%3D278%26pc18%3D278%26ld18%3D278%26t18%3D1775643136070%26sc19%3DStaticFeature_TechSpecs%26bb19%3D278%26be19%3D278%26pc19%3D278%26ld19%3D278%26t19%3D1775643136070%26sc20%3DStaticFeature_News%26bb20%3D278%26be20%3D278%26pc20%3D278%26ld20%3D278%26t20%3D1775643136070%26sc21%3DStaticFeature_Contribution%26bb21%3D278%26be21%3D279%26pc21%3D279%26ld21%3D279%26t21%3D1775643136071%26sc22%3DLoadFooterJS%26bb22%3D279%26be22%3D280%26pc22%3D280%26ld22%3D280%26t22%3D1775643136072%26sc23%3DcsmCELLSframework%26bb23%3D285%26pc23%3D285%26ld23%3D285%26t23%3D1775643136077%26sc24%3DcsmCELLSpdm%26bb24%3D285%26pc24%3D307%26ld24%3D307%26t24%3D1775643136099%26sc25%3DcsmCELLSvpm%26bb25%3D307%26pc25%3D307%26ld25%3D307%26t25%3D1775643136099%26sc26%3DcsmCELLSfem%26bb26%3D307%26pc26%3D307%26ld26%3D307%26t26%3D1775643136099%26sc27%3DadSlotMount%26bb27%3D1148%26pc27%3D1148%26ld27%3D1148%26t27%3D1775643136940%26sc28%3DMountReactJS%26pc28%3D1150%26ld28%3D1150%26t28%3D1775643136942%26ctb%3D1:1184-279,50,293,288,314,320,326,276,326,56.000%,.49722,0.11,1.67
/tr?fcn=IMDbNext-Client&ht=actionOnly&hr=https%3A%2F%2Fwww.imdb.com%2Fchart%2Ftop%2F%3Fref_%3Dnm_nv_menu&isu=false&mid=A1EVAM02EL8SFB&ip=103.252.224.25&pa=review-genai&pc=tt0111161&pt=title&ref=tt_ururv_genai&sid=138-5170172-6074708&st=1775643138118&spt=main&ua=Mozilla%2F5.0+%28Windows+NT+10.0%3B+Win64%3B+x64%3B+rv%3A149.0%29+Gecko%2F20100101+Firefox%2F149.0&pat=main&lang=en-US&cor=BD&sv=web&sc=200&sn=www.imdb.com&pi=%2Ftitle%2Ftt0111161%2F&qs=ref_%3Dchttp_t_1&rrid=00F92A864F9F4AC7BA0E-303,50,10,11,13,14,14,8,14,0.000%,.49864,0.28,0.49
/tr?fcn=IMDbNext-Client&ht=actionOnly&hr=https%3A%2F%2Fwww.imdb.com%2Fchart%2Ftop%2F%3Fref_%3Dnm_nv_menu&isu=false&mid=A1EVAM02EL8SFB&ip=103.252.224.25&pa=nv-menu-open&pc=tt0111161&pt=title&ref=tt_nv_menu_open&sid=138-5170172-6074708&st=1775643137872&spt=main&ua=Mozilla%2F5.0+%28Windows+NT+10.0%3B+Win64%3B+x64%3B+rv%3A149.0%29+Gecko%2F20100101+Firefox%2F149.0&pat=main&lang=en-US&cor=BD&sv=web&sc=200&sn=www.imdb.com&pi=%2Ftitle%2Ftt0111161%2F&qs=ref_%3Dchttp_t_1&rrid=34E9F54188F4458BBF32-301,50,275,265,269,270,770,259,770,2.000%,.49737,0.30,0.56
/tr?fcn=IMDbNext-Client&ht=actionOnly&hr=https%3A%2F%2Fwww.imdb.com%2Fchart%2Ftop%2F%3Fref_%3Dnm_nv_menu&isu=false&mid=A1EVAM02EL8SFB&ip=103.252.224.25&pa=preview-no-ad&pc=vi3877612057&pt=title&ref=tt_ov&sid=138-5170172-6074708&st=1775643138277&spt=main&ua=Mozilla%2F5.0+%28Windows+NT+10.0%3B+Win64%3B+x64%3B+rv%3A149.0%29+Gecko%2F20100101+Firefox%2F149.0&pat=main&lang=en-US&cor=BD&sv=web&sc=200&sn=www.imdb.com&pi=%2Ftitle%2Ftt0111161%2F&qs=ref_%3Dchttp_t_1&rrid=CADD5F0F75964C2ABD99-306,50,10,10,12,13,18,8,18,0.000%,.49864,0.28,0.49
/1/events/com.amazon.eel.katal.metrics.core.nexus-296,50,285,285,295,299,306,269,306,48.000%,.49721,0.29,0.57
/1/events/com.amazon.eel.katal.metrics.core.nexus-294,50,276,276,285,287,291,265,291,8.000%,.49722,0.29,0.57
/1/events/com.amazon.eel.katal.metrics.core.nexus-295,50,301,279,291,296,852,265,852,22.000%,.49720,0.29,0.57
/-288,50,549,326,827,830,842,307,842,100.000%,.49457,0.53,0.52
/-293,50,612,420,909,910,916,358,916,100.000%,.49396,0.77,0.60
/1/batch/1/OP/A1EVAM02EL8SFB:138-5170172-6074708:A23EYHR16B5DEGKV2KJT$uedata=s:undefined%3Fat%26v%3D0.343030.0%26id%3DA23EYHR16B5DEGKV2KJT%26ctb%3D1%26m%3D1%26sc%3DA23EYHR16B5DEGKV2KJT%26pc%3D1598%26at%3D1598%26t%3D1775643137390%26csmtags%3Dcsm-feature-touch-enabled%3Afalse%26pty%3Dtitle%26spty%3Dmain%26pti%3Dundefined%26tid%3DV6TH9D51ZVMCXW4Z8X48%26aftb%3D1%26lob%3D6:1598-286,50,304,286,319,320,898,274,898,56.000%,.49440,0.11,0.41
/tr?fcn=IMDbNext-Client&ht=actionOnly&hr=https%3A%2F%2Fwww.imdb.com%2Fchart%2Ftop%2F%3Fref_%3Dnm_nv_menu&isu=false&mid=A1EVAM02EL8SFB&ip=103.252.224.25&pa=review-genai&pc=tt0111161&pt=title&ref=tt_ururv_genai&sid=138-5170172-6074708&st=1775643138118&spt=main&ua=Mozilla%2F5.0+%28Windows+NT+10.0%3B+Win64%3B+x64%3B+rv%3A149.0%29+Gecko%2F20100101+Firefox%2F149.0&pat=main&lang=en-US&cor=BD&sv=web&sc=200&sn=www.imdb.com&pi=%2Ftitle%2Ftt0111161%2F&qs=ref_%3Dchttp_t_1&rrid=00F92A864F9F4AC7BA0E-304,50,285,266,271,272,772,256,772,4.000%,.49455,0.30,0.55
/1/batch/1/OP/A1EVAM02EL8SFB:138-5170172-6074708:A23EYHR16B5DEGKV2KJT$uedata=s:undefined%3Fld%26v%3D0.343030.0%26id%3DA23EYHR16B5DEGKV2KJT%26ctb%3D1%26sc0%3DadSlotMount%26bb0%3D1644%26pc0%3D1644%26ld0%3D1644%26t0%3D1775643137436%26pty%3Dtitle%26spty%3Dmain%26pti%3Dundefined%26tid%3DV6TH9D51ZVMCXW4Z8X48%26aftb%3D1%26lob%3D6:1644-287,50,292,288,315,321,329,275,329,58.000%,.49436,0.11,0.39
/1/batch/1/OP/A1EVAM02EL8SFB:138-5170172-6074708:A23EYHR16B5DEGKV2KJT$uedata=s:undefined%3Fat%26v%3D0.343030.0%26id%3DA23EYHR16B5DEGKV2KJT%26ctb%3D1%26m%3D1%26sc%3DA23EYHR16B5DEGKV2KJT%26pc%3D1672%26at%3D1672%26t%3D1775643137464%26pty%3Dtitle%26spty%3Dmain%26pti%3Dundefined%26tid%3DV6TH9D51ZVMCXW4Z8X48%26aftb%3D1%26ui%3D2%26lob%3D6:1672-291,50,292,285,315,318,325,273,325,50.000%,.49433,0.11,0.39
/1/batch/1/OP/A1EVAM02EL8SFB:138-5170172-6074708:A23EYHR16B5DEGKV2KJT$uedata=s:undefined%3Fld%26v%3D0.343030.0%26id%3DA23EYHR16B5DEGKV2KJT%26ctb%3D1%26sc0%3DadSlotMount%26bb0%3D1645%26pc0%3D1645%26ld0%3D1645%26t0%3D1775643137437%26pty%3Dtitle%26spty%3Dmain%26pti%3Dundefined%26tid%3DV6TH9D51ZVMCXW4Z8X48%26aftb%3D1%26lob%3D6:1645-289,50,292,287,315,317,328,274,328,56.000%,.49430,0.11,0.39
/tr?fcn=IMDbNext-Client&ht=actionOnly&hr=https%3A%2F%2Fwww.imdb.com%2Fchart%2Ftop%2F%3Fref_%3Dnm_nv_menu&isu=false&mid=A1EVAM02EL8SFB&ip=103.252.224.25&pa=preview-no-ad&pc=vi3877612057&pt=title&ref=tt_ov&sid=138-5170172-6074708&st=1775643138277&spt=main&ua=Mozilla%2F5.0+%28Windows+NT+10.0%3B+Win64%3B+x64%3B+rv%3A149.0%29+Gecko%2F20100101+Firefox%2F149.0&pat=main&lang=en-US&cor=BD&sv=web&sc=200&sn=www.imdb.com&pi=%2Ftitle%2Ftt0111161%2F&qs=ref_%3Dchttp_t_1&rrid=CADD5F0F75964C2ABD99-307,50,295,266,271,272,794,255,794,6.000%,.49450,0.30,0.54
/1/batch/1/OP/A1EVAM02EL8SFB:138-5170172-6074708:A23EYHR16B5DEGKV2KJT$uedata=s:undefined%3Fat%26v%3D0.343030.0%26id%3DA23EYHR16B5DEGKV2KJT%26m%3D1%26sc%3Dadblk_no%26pc%3D1698%26at%3D1698%26t%3D1775643137490%26csmtags%3Dadblk_no%26pty%3Dtitle%26spty%3Dmain%26pti%3Dundefined%26tid%3DV6TH9D51ZVMCXW4Z8X48%26aftb%3D1%26lob%3D6:1698-302,50,291,287,312,316,331,274,331,54.000%,.49428,0.11,0.39
/1/batch/1/OP/A1EVAM02EL8SFB:138-5170172-6074708:A23EYHR16B5DEGKV2KJT$uedata=s:undefined%3Fld%26v%3D0.343030.0%26id%3DA23EYHR16B5DEGKV2KJT%26ctb%3D1%26sc0%3DLoadSis%26bb0%3D1542%26be0%3D1587%26pc0%3D2484%26ld0%3D2484%26t0%3D1775643138276%26pty%3Dtitle%26spty%3Dmain%26pti%3Dundefined%26tid%3DV6TH9D51ZVMCXW4Z8X48%26aftb%3D1%26lob%3D6:2484-305,50,292,288,316,320,324,272,324,54.000%,.49425,0.11,0.39
/-308,50,700,830,861,867,879,324,879,100.000%,.49157,1.00,0.52
/1/events/com.amazon.csm.customsg.prod-309,50,295,285,295,296,815,268,815,46.000%,.49162,0.28,0.48
/1/batch/1/OE/-311,50,292,286,313,318,327,274,327,52.000%,.49155,0.15,0.32
/1/events/com.amazon.csm.csa.prod-310,50,310,292,312,313,814,280,814,80.000%,.48906,0.28,46.59
/chart/toptv/-312,50,331,288,300,306,2383,270,2383,60.000%,.48902,1.33,0.26
/1/events/com.amazon.csm.csa.prod-313,50,316,279,292,300,1146,264,1146,20.000%,.48909,0.28,0.54
/1/events/com.amazon.csm.csa.prod-314,50,289,279,288,290,790,266,790,14.000%,.48901,0.28,1.82
/?operationName=RVI_Items&variables=%7B%22count%22%3A15%2C%22locale%22%3A%22en-US%22%7D&extensions=%7B%22persistedQuery%22%3A%7B%22sha256Hash%22%3A%2232eda43bfa1053f69036b945638fc4a0ae6cc4a2429de224b3185f8b0e37717b%22%2C%22version%22%3A1%7D%7D-324,50,13,11,16,31,45,9,45,0.000%,.49029,0.33,0.42
/?operationName=TopRatedTvShowsPagination&variables=%7B%22first%22%3A125%2C%22locale%22%3A%22en-US%22%7D&extensions=%7B%22persistedQuery%22%3A%7B%22sha256Hash%22%3A%2277fc5a386555e334e7371d73af5bc085767c51c0b6f5bcf9d6487ab02836d405%22%2C%22version%22%3A1%7D%7D-325,50,20,20,28,30,47,10,47,0.000%,.49020,0.33,0.43
/-327,50,96,13,497,519,747,10,747,16.000%,.49024,4.50,0.53
/-315,50,762,889,921,941,948,378,948,100.000%,.49070,0.60,0.74
/-326,50,696,824,856,867,1930,318,1930,100.000%,.49093,1.00,0.52
/-319,50,608,379,880,896,931,331,931,100.000%,.49058,1.29,2.03
/1/batch/1/OP/A1EVAM02EL8SFB:138-5170172-6074708:9WJF5CDP1PZ8VK9Y12E6$uedata=s:undefined%3Fld%26v%3D0.343030.0%26id%3D9WJF5CDP1PZ8VK9Y12E6%26sc0%3DLoadAds%26bb0%3D1%26be0%3D215%26pc0%3D215%26ld0%3D215%26t0%3D1775643142984%26sc1%3DLoadStyledComponents%26bb1%3D215%26be1%3D219%26pc1%3D219%26ld1%3D219%26t1%3D1775643142988%26sc2%3DLoadFonts%26bb2%3D219%26be2%3D282%26pc2%3D282%26ld2%3D282%26t2%3D1775643143051%26sc3%3DLoadIcons%26bb3%3D221%26be3%3D221%26pc3%3D221%26ld3%3D221%26t3%3D1775643142990%26sc4%3DimdbHeader%26bb4%3D231%26be4%3D234%26pc4%3D234%26ld4%3D234%26t4%3D1775643143003%26sc5%3DLoadFooterJS%26bb5%3D237%26be5%3D238%26pc5%3D238%26ld5%3D238%26t5%3D1775643143007%26sc6%3DcsmCELLSframework%26bb6%3D244%26pc6%3D244%26ld6%3D244%26t6%3D1775643143013%26sc7%3DcsmCELLSpdm%26bb7%3D245%26pc7%3D266%26ld7%3D266%26t7%3D1775643143035%26sc8%3DcsmCELLSvpm%26bb8%3D266%26pc8%3D266%26ld8%3D266%26t8%3D1775643143035%26sc9%3DcsmCELLSfem%26bb9%3D266%26pc9%3D266%26ld9%3D266%26t9%3D1775643143035%26sc10%3DadSlotMount%26bb10%3D599%26pc10%3D599%26ld10%3D599%26t10%3D1775643143368%26sc11%3DMountReactJS%26pc11%3D601%26ld11%3D601%26t11%3D1775643143370%26ctb%3D1:606-317,50,431,292,1135,1153,1285,274,1285,62.000%,.48979,0.11,0.78
/1/batch/1/OP/A1EVAM02EL8SFB:138-5170172-6074708:9WJF5CDP1PZ8VK9Y12E6$uedata=s:undefined%3Fld%26v%3D0.343030.0%26id%3D9WJF5CDP1PZ8VK9Y12E6%26sw%3D1920%26sh%3D1080%26vw%3D1920%26vh%3D947%26m%3D1%26sc%3D9WJF5CDP1PZ8VK9Y12E6%26ue%3D1%26bb%3D222%26be%3D244%26fcp%3D314%26fn%3D601%26pc%3D605%26tc%3D-3768%26na_%3D-3768%26ul_%3D-33%26_ul%3D-24%26rd_%3D-1775643142769%26_rd%3D-1775643142769%26fe_%3D-3751%26lk_%3D-3735%26_lk%3D-3727%26co_%3D-3724%26_co%3D-3722%26sc_%3D-3722%26rq_%3D-3722%26rs_%3D-3722%26_rs%3D-3722%26dl_%3D-33%26di_%3D258%26de_%3D592%26_de%3D593%26_dc%3D594%26ld_%3D594%26_ld%3D-1775643142769%26ntd%3D-11%26ty%3D0%26rc%3D0%26hob%3D0%26hoe%3D1%26ld%3D605%26t%3D1775643143374%26ctb%3D1%26rt%3D__ld%3A33-29-4-0-2-4-0%26csmtags%3Dfls-na-amazon-com%7Cadblk_no%26viz%3Dvisible%3A1%26pty%3Dchart%26spty%3Dtop250tv%26pti%3Dundefined%26tid%3DV6TH9D51ZVMCXW4Z8X48%26aftb%3D1%26lob%3D6:606-316,50,297,287,320,322,601,260,601,54.000%,.49006,0.11,0.65
/1/batch/1/OP/A1EVAM02EL8SFB:138-5170172-6074708:9WJF5CDP1PZ8VK9Y12E6$uedata=s:undefined%3Fat%26v%3D0.343030.0%26id%3D9WJF5CDP1PZ8VK9Y12E6%26m%3D1%26sc%3Dcsa%3Avl100%26vl100%3D728%26pc%3D742%26at%3D742%26t%3D1775643143511%26pty%3Dchart%26spty%3Dtop250tv%26pti%3Dundefined%26tid%3DV6TH9D51ZVMCXW4Z8X48%26aftb%3D1%26lob%3D6:742-322,50,323,285,320,324,1157,259,1157,48.000%,.49034,0.11,0.38
/1/batch/1/OP/A1EVAM02EL8SFB:138-5170172-6074708:9WJF5CDP1PZ8VK9Y12E6$uedata=s:undefined%3Fat%26v%3D0.343030.0%26id%3D9WJF5CDP1PZ8VK9Y12E6%26m%3D1%26sc%3Dcsa%3Avl50%26vl50%3D728%26pc%3D740%26at%3D740%26t%3D1775643143509%26pty%3Dchart%26spty%3Dtop250tv%26pti%3Dundefined%26tid%3DV6TH9D51ZVMCXW4Z8X48%26aftb%3D1%26lob%3D6:740-321,50,373,286,323,1094,1186,260,1186,52.000%,.49061,0.11,0.38
