Label,# Samples,Average,Median,90% Line,95% Line,99% Line,Min,Max,Error %,Throughput,Received KB/sec,Sent KB/sec
/rb_bf37093awt?type=js3&sn=v_4_srv_3_sn_659BF036609814552B7D96E989527272_perc_100000_ol_0_mul_1_app-3Aefa175a9be6e80f9_1&svrid=3&flavor=post&vi=PAMNTUJDBCFHADLMJCMTFMIEPWRCMASM-0&modifiedSince=1773840977167&bp=3&app=efa175a9be6e80f9&crc=2837932743&en=gdlxaxje&end=1-835,100,155,144,151,161,353,140,692,12.000%,1.08044,1.11,2.78
/canonical.html-842,100,59,56,64,69,75,47,336,1.000%,1.08146,0.31,0.32
/p-838,100,125,122,130,133,161,113,392,2.000%,1.08074,0.46,1.92
/success.txt-844,100,59,56,66,68,85,47,238,1.000%,1.08148,0.23,0.34
/about-836,100,205,153,368,605,692,150,702,94.000%,1.08032,37.95,0.54
/success.txt-843,100,60,56,64,68,214,48,223,3.000%,1.08142,0.23,0.34
/rb_bf37093awt?type=js3&sn=v_4_srv_3_sn_659BF036609814552B7D96E989527272_perc_100000_ol_0_mul_1_app-3Aefa175a9be6e80f9_1&svrid=3&flavor=post&vi=PAMNTUJDBCFHADLMJCMTFMIEPWRCMASM-0&modifiedSince=1773840977167&bp=3&app=efa175a9be6e80f9&crc=1746135960&en=gdlxaxje&end=1-845,100,147,144,150,152,274,141,292,8.000%,1.08036,1.11,1.56
/ee/irl1/v1/interact?configId=4c921b14-8244-4ba4-9da3-31a27a594da5&requestId=12d55c99-c51c-44a9-80eb-8c0920bee34b-839,100,244,238,257,282,310,227,524,100.000%,1.07938,1.18,2.88
/is/image/rmit/homepage-header-1440-853,100,32,18,38,130,220,14,223,5.000%,1.08186,18.68,0.54
/is/image/rmit/people-interview-panel-fix-855,100,42,21,77,130,395,16,530,4.000%,1.08185,77.81,0.55
/is/image/rmit/homepage-header-1440-863,100,19,16,21,25,50,13,296,1.000%,1.08192,0.79,0.58
/is/image/rmit/homepage-header-1440-862,100,19,15,21,34,111,12,129,0.000%,1.08525,0.79,0.58
/is/image/rmit/building-80-day-sky-1220x732-854,100,45,28,88,153,212,22,308,7.000%,1.08646,111.25,0.56
/pagead/form-data/829652557?gtm=45be6461v9178552781z872293692za20gzb72293692zd72293692xea&gcd=13l3l3l3l1l1&dma=0&tag_exp=0~115616985~115938466~115938469~116991817~117266402&npa=0&frm=0&pscdl=noapi&auid=1698757343.1775164957&ec_mode=a&em=tv.1-865,100,72,70,78,82,95,61,238,1.000%,1.08598,0.45,0.82
/pagead/form-data/829652557?gtm=45be6461v9178552781z872293692za20gzb72293692zd72293692xea&gcd=13l3l3l3l1l1&dma=0&tag_exp=0~115616985~115938466~115938469~116991817~117266402&npa=0&frm=0&pscdl=noapi&auid=1698757343.1775164957&ec_mode=a&_tu=CA&em=tv.1-867,100,72,70,78,83,144,61,159,1.000%,1.08607,0.45,0.83
/ccm/form-data/829652557?gtm=45be6461v9178552781z872293692za20gzb72293692zd72293692xea&gcd=13l3l3l3l1l1&dma=0&tag_exp=0~115616985~115938466~115938469~116991817~117266402&npa=0&frm=0&pscdl=noapi&auid=1698757343.1775164957&ec_mode=a&em=tv.1-866,100,123,112,122,164,250,103,701,7.000%,1.08561,0.88,0.82
/ccm/form-data/829652557?gtm=45be6461v9178552781z872293692za20gzb72293692zd72293692xea&gcd=13l3l3l3l1l1&dma=0&tag_exp=0~115616985~115938466~115938469~116991817~117266402&npa=0&frm=0&pscdl=noapi&auid=1698757343.1775164957&ec_mode=a&em=tv.1-868,100,164,113,377,383,389,103,404,23.000%,1.08723,0.88,0.82
/is/image/rmit/homepage-header-1440-872,100,88,40,237,288,355,25,413,21.000%,1.08666,199.30,0.56
/pagead/1p-conversion/721637365/?random=1775643210835&cv=11&fst=1775643210835&bg=ffffff&guid=ON&async=1&en=conversion&gtm=45be6461v9181659078z872293692za20gzb72293692zd72293692xea&gcd=13l3l3l3l1l1&dma=0&tag_exp=0~115938466~115938469~116991816&u_w=1920&u_h=1080&url=https%3A%2F%2Fwww.rmit.edu.au%2Fabout&ref=https%3A%2F%2Fwww.rmit.edu.au%2Flife-at-rmit&label=JrZLCOW4pqkBEPWfjdgC&frm=0&tiba=About%20RMIT%20-%20RMIT%20University&bttype=purchase&value=0&hn=www.google.com&npa=0&pscdl=noapi&auid=1698757343.1775164957&_tu=CA&gcl_ctr=37~1~0~0&gap.last_random=1775643204535&gap.last_label=JrZLCOW4pqkBEPWfjdgC&gcp=1&sscte=1&ct_cookie_present=1&fmt=8-889,100,258,248,278,285,424,232,625,100.000%,1.08413,4.97,5.26
/pagead/1p-conversion/721637365/-896,100,179,170,193,212,379,149,582,97.000%,1.08495,2.85,3.96
/pagead/1p-conversion/721637365/-899,100,85,78,88,112,249,69,263,4.000%,1.08575,0.63,1.99
/SIE/-935,100,25,16,55,93,97,12,104,0.000%,1.08643,5.37,0.49
/ee/irl1/v1/interact?configId=8f3d8bb7-7148-45d0-86d8-87cbb537de71&requestId=237c7014-b471-438c-b869-35b0fa4ea181-933,100,244,243,253,256,263,232,311,100.000%,1.08381,1.19,2.56
/canonical.html-936,100,57,57,64,68,71,47,86,0.000%,1.08600,0.32,0.32
/success.txt-942,100,60,57,64,67,184,48,198,2.000%,1.08594,0.23,0.34
/success.txt-941,100,58,56,65,68,84,48,219,1.000%,1.08584,0.23,0.34
/v1/config/46c8c7be486445e1a4c42d1b2392d91e-939,100,156,152,162,168,280,143,321,57.000%,1.08465,0.86,0.49
/v1/ingest-940,100,157,151,161,168,310,143,332,53.000%,1.08465,0.32,0.53
/v1/ingest-944,100,155,154,164,168,179,144,199,73.000%,1.08439,0.84,1.99
/rp.gif-946,100,353,326,344,375,1311,280,1318,100.000%,1.07094,0.91,0.85
/config/au/de196456-5f1f-4e16-b48e-eef530d462f3.js-948,100,355,344,355,400,610,334,644,100.000%,1.07073,0.72,0.48
/rb_bf37093awt?type=js3&sn=v_4_srv_3_sn_659BF036609814552B7D96E989527272_perc_100000_ol_0_mul_1_app-3Aefa175a9be6e80f9_1&svrid=3&flavor=post&vi=PAMNTUJDBCFHADLMJCMTFMIEPWRCMASM-0&modifiedSince=1773840977167&bp=3&app=efa175a9be6e80f9&crc=1707936052&en=gdlxaxje&end=1-949,100,153,144,150,153,302,142,713,9.000%,1.07653,1.10,2.65
/ee/irl1/v1/interact?configId=4c921b14-8244-4ba4-9da3-31a27a594da5&requestId=86a4c49a-1e52-439f-92d0-39b452ba2eea-947,100,255,239,257,326,528,226,663,100.000%,1.07563,1.18,3.50
/canonical.html-957,100,56,56,63,66,69,48,71,0.000%,1.07769,0.31,0.32
/research/research-degrees-951,100,189,155,187,549,659,151,732,100.000%,1.07651,40.80,0.55
/success.txt-958,100,56,56,63,65,67,47,68,0.000%,1.07760,0.23,0.34
/success.txt-959,100,58,56,65,66,72,47,154,1.000%,1.07747,0.23,0.34
/p-960,100,124,122,130,135,182,111,225,2.000%,1.07665,0.46,1.89
/ee/irl1/v1/interact?configId=4c921b14-8244-4ba4-9da3-31a27a594da5&requestId=e5375c44-23b8-40a2-a18a-692a50a42c8c-953,100,248,238,251,268,531,226,534,100.000%,1.07535,1.18,2.85
/rb_bf37093awt?type=js3&sn=v_4_srv_3_sn_659BF036609814552B7D96E989527272_perc_100000_ol_0_mul_1_app-3Aefa175a9be6e80f9_1&svrid=3&flavor=post&vi=PAMNTUJDBCFHADLMJCMTFMIEPWRCMASM-0&modifiedSince=1773840977167&bp=3&app=efa175a9be6e80f9&crc=1428916963&en=gdlxaxje&end=1-961,100,151,144,151,154,312,141,439,12.000%,1.07504,1.10,1.51
/is/image/rmit/DONOTUSE-research-copyright-1920-52-971,100,37,20,40,129,270,16,618,5.000%,1.07643,38.94,0.56
/is/image/rmit/DONOTUSE-researchmigration-placeholder-1086862446-min-1-973,100,27,18,52,87,139,14,208,1.000%,1.07644,41.29,0.58
/is/image/rmit/DONOTUSE-researchmigration-placeholder-1148091801-min-970,100,32,19,82,114,142,15,191,1.000%,1.07641,89.97,0.58
/is/image/rmit/DONOTUSE-research-copyright-1920--969,100,50,23,130,200,289,15,315,9.000%,1.07641,105.66,0.56
/is/image/rmit/DONOTUSE-research-copyright-1920-73-972,100,27,17,38,66,201,13,263,4.000%,1.07646,28.81,0.55
/embed/orFoG9MgE4M-978,100,454,329,669,973,2312,254,2348,100.000%,1.07278,60.32,0.58
/is/image/rmit/DONOTUSE-research-copyright-1920-73-982,100,23,17,22,26,195,14,269,3.000%,1.07628,0.79,0.59
/pagead/form-data/829652557?gtm=45be6461v9178552781z872293692za20gzb72293692zd72293692xea&gcd=13l3l3l3l1l1&dma=0&tag_exp=0~115938466~115938468~116991816&npa=0&frm=0&pscdl=noapi&auid=1698757343.1775164957&ec_mode=a&em=tv.1-984,100,78,70,79,86,167,60,656,2.000%,1.07780,0.45,0.79
/pagead/form-data/829652557?gtm=45be6461v9178552781z872293692za20gzb72293692zd72293692xea&gcd=13l3l3l3l1l1&dma=0&tag_exp=0~115938466~115938468~116991816&npa=0&frm=0&pscdl=noapi&auid=1698757343.1775164957&ec_mode=a&_tu=CA&em=tv.1-988,100,83,69,80,96,606,61,626,3.000%,1.07778,0.45,0.80
/ccm/form-data/829652557?gtm=45be6461v9178552781z872293692za20gzb72293692zd72293692xea&gcd=13l3l3l3l1l1&dma=0&tag_exp=0~115938466~115938468~116991816&npa=0&frm=0&pscdl=noapi&auid=1698757343.1775164957&ec_mode=a&em=tv.1-985,100,113,111,118,120,151,103,289,2.000%,1.08393,0.88,0.79
/embed/dMjaTtLwhwY-979,100,514,214,706,1914,5682,145,8236,96.000%,1.03683,58.25,0.56
/is/image/rmit/DONOTUSE-research-copyright-1920-73-994,100,73,27,209,269,332,19,610,18.000%,1.03837,159.62,0.55
/ccm/form-data/829652557?gtm=45be6461v9178552781z872293692za20gzb72293692zd72293692xea&gcd=13l3l3l3l1l1&dma=0&tag_exp=0~115938466~115938468~116991816&npa=0&frm=0&pscdl=noapi&auid=1698757343.1775164957&ec_mode=a&em=tv.1-993,100,120,111,136,165,350,101,361,7.000%,1.03743,0.84,0.76
"/iframe_api-1,001",100,99,91,125,139,205,74,350,4.000%,1.03759,4.15,0.41
"/vi_webp/orFoG9MgE4M/default.webp-1,002",100,203,187,202,232,419,175,1240,100.000%,1.03657,2.15,0.51
"/pagead/1p-conversion/721637365/?random=1775643217078&cv=11&fst=1775643217078&bg=ffffff&guid=ON&async=1&en=conversion&gtm=45be6461v9181659078z872293692za20gzb72293692zd72293692xea&gcd=13l3l3l3l1l1&dma=0&tag_exp=0~115616986~115938466~115938468~116991816~117266401~117384406~118131809&u_w=1920&u_h=1080&url=https%3A%2F%2Fwww.rmit.edu.au%2Fresearch%2Fresearch-degrees&ref=https%3A%2F%2Fwww.rmit.edu.au%2Fabout&label=JrZLCOW4pqkBEPWfjdgC&frm=0&tiba=Research%20Degrees%20-%20RMIT%20University&bttype=purchase&value=0&hn=www.google.com&npa=0&pscdl=noapi&auid=1698757343.1775164957&_tu=CA&gcl_ctr=38~1~0~0&gap.last_random=1775643210835&gap.last_label=JrZLCOW4pqkBEPWfjdgC&gcp=1&sscte=1&ct_cookie_present=1&fmt=8-1,015",100,269,254,311,385,545,228,571,100.000%,1.03641,4.87,5.21
"/generate_204-1,019",100,33,31,45,56,69,25,80,0.000%,1.03902,0.19,0.56
"/pagead/1p-conversion/721637365/-1,020",100,177,167,187,205,416,155,584,100.000%,1.03759,2.80,3.93
"/pagead/1p-conversion/721637365/-1,030",100,87,77,90,121,246,67,326,5.000%,1.03859,0.61,1.98
"/SIE/-1,059",100,30,20,57,98,111,13,185,1.000%,1.04188,5.15,0.47
"/youtubei/v1/log_event?alt=json-1,060",100,89,77,122,131,144,63,192,1.000%,1.04131,0.40,3.03
"/generate_204-1,061",100,32,30,43,49,52,25,78,0.000%,1.04173,0.19,0.56
"/$rpc/google.internal.waa.v1.Waa/GenerateIT-1,063",100,180,161,217,249,467,141,470,81.000%,1.04033,0.81,2.47
"/$rpc/google.internal.waa.v1.Waa/GenerateIT-1,062",100,101,75,91,95,172,64,2418,2.000%,1.04187,0.81,2.47
"/ee/irl1/v1/interact?configId=8f3d8bb7-7148-45d0-86d8-87cbb537de71&requestId=324ca092-a0c2-41b4-a5ed-0d9b919da072-1,056",100,246,243,255,258,311,230,406,100.000%,1.04021,1.14,2.49
"/canonical.html-1,064",100,58,57,65,68,77,47,80,0.000%,1.04220,0.30,0.31
"/success.txt-1,070",100,61,57,65,70,199,48,210,3.000%,1.04214,0.22,0.33
"/success.txt-1,069",100,63,57,66,67,342,47,355,2.000%,1.04211,0.22,0.33
"/v1/config/46c8c7be486445e1a4c42d1b2392d91e-1,067",100,158,156,168,171,185,145,292,78.000%,1.04080,0.82,0.47
"/v1/ingest-1,068",100,154,150,161,165,275,141,328,47.000%,1.04081,0.31,0.51
"/v1/ingest-1,072",100,156,154,163,166,176,146,229,76.000%,1.04063,0.81,1.92
"/rp.gif-1,073",100,335,325,338,351,832,280,1343,100.000%,1.03844,0.88,0.83
"/config/au/de196456-5f1f-4e16-b48e-eef530d462f3.js-1,076",100,348,344,358,364,375,331,648,100.000%,1.03781,0.69,0.46
"/ee/irl1/v1/interact?configId=4c921b14-8244-4ba4-9da3-31a27a594da5&requestId=fc47abc2-df6f-4fce-89ed-e55a3ba81d0c-1,075",100,252,239,252,289,528,228,529,100.000%,1.03903,1.14,3.74
"/youtubei/v1/log_event?alt=json-1,079",100,123,72,118,122,144,62,4067,1.000%,1.04077,0.40,2.93
"/p-1,080",100,124,123,132,135,148,114,269,1.000%,1.04070,0.44,1.84
"/youtubei/v1/log_event?alt=json-1,083",100,98,85,129,132,155,66,261,3.000%,1.04129,0.40,14.55
"/p-1,082",100,125,125,136,137,141,109,153,1.000%,1.04124,0.35,1.46
"/p-1,084",100,125,124,131,133,159,112,259,2.000%,1.04136,0.44,3.68
"/youtubei/v1/log_event?alt=json-1,086",100,92,73,118,127,220,61,472,4.000%,1.04199,0.40,2.93
"/youtubei/v1/log_event?alt=json-1,088",100,92,78,126,134,191,68,195,4.000%,1.04133,0.40,14.00
"/rb_bf37093awt?type=js3&sn=v_4_srv_3_sn_659BF036609814552B7D96E989527272_perc_100000_ol_0_mul_1_app-3Aefa175a9be6e80f9_1&svrid=3&flavor=post&vi=PAMNTUJDBCFHADLMJCMTFMIEPWRCMASM-0&modifiedSince=1773840977167&bp=3&app=efa175a9be6e80f9&crc=2416273251&en=gdlxaxje&end=1-1,085",100,155,148,160,168,270,141,311,43.000%,1.04053,1.07,2.59
"/rb_bf37093awt?type=js3&sn=v_4_srv_3_sn_659BF036609814552B7D96E989527272_perc_100000_ol_0_mul_1_app-3Aefa175a9be6e80f9_1&svrid=3&flavor=post&vi=PAMNTUJDBCFHADLMJCMTFMIEPWRCMASM-0&modifiedSince=1773840977167&bp=3&app=efa175a9be6e80f9&crc=1186004374&en=gdlxaxje&end=1-1,087",100,152,146,151,155,285,144,413,14.000%,1.04069,1.07,17.54
"/partner-1,089",100,201,155,310,545,714,151,1087,100.000%,1.04062,39.67,0.53
"/canonical.html-1,094",100,57,57,67,68,71,48,80,0.000%,1.04162,0.30,0.31
"/success.txt-1,097",100,61,57,66,68,209,49,238,3.000%,1.04159,0.22,0.33
"/success.txt-1,098",100,59,56,64,66,176,48,186,2.000%,1.04151,0.22,0.33
"/p-1,096",100,121,122,129,132,139,110,145,0.000%,1.04090,0.44,1.47
"/p-1,095",100,122,122,131,132,134,109,140,0.000%,1.04096,0.44,1.53
"/rb_bf37093awt?type=js3&sn=v_4_srv_3_sn_659BF036609814552B7D96E989527272_perc_100000_ol_0_mul_1_app-3Aefa175a9be6e80f9_1&svrid=3&flavor=post&vi=PAMNTUJDBCFHADLMJCMTFMIEPWRCMASM-0&modifiedSince=1773840977167&bp=3&app=efa175a9be6e80f9&crc=1101296762&en=gdlxaxje&end=1-1,099",100,144,144,147,149,151,141,154,3.000%,1.04072,1.07,1.60
"/ee/irl1/v1/interact?configId=4c921b14-8244-4ba4-9da3-31a27a594da5&requestId=51a4a734-6408-47d2-8d8b-9b066ebd7661-1,092",100,249,238,254,271,524,227,526,100.000%,1.03980,1.14,2.94
"/is/image/rmit/man-points-outside-1220x732-1,111",100,51,30,59,204,332,18,522,8.000%,1.04204,68.32,0.53
"/is/image/rmit/Generic%20Alumni%20Courtyard%20Photo-1,110",100,30,18,41,62,251,15,383,2.000%,1.04209,54.61,0.54
"/is/image/rmitstage/industry-mentoring-1,113",100,72,26,210,299,416,19,500,15.000%,1.04207,201.88,0.53
"/is/image/rmit/training-session-1-1,112",100,43,24,77,201,282,15,350,8.000%,1.04734,73.40,0.53
"/is/image/rmitstage/industry-mentoring-1,109",100,184,112,354,468,971,31,1265,41.000%,1.04711,521.71,0.53
"/youtubei/v1/log_event?alt=json-1,105",100,91,76,124,137,221,61,224,4.000%,1.05217,0.41,2.96
"/pagead/form-data/829652557?gtm=45be6461v9178552781z872293692za20gzb72293692zd72293692xea&gcd=13l3l3l3l1l1&dma=0&tag_exp=0~115616985~115938466~115938469~116991816&npa=0&frm=0&pscdl=noapi&auid=1698757343.1775164957&ec_mode=a&em=tv.1-1,121",100,73,71,84,88,98,61,138,0.000%,1.05261,0.44,0.78
"/pagead/form-data/829652557?gtm=45be6461v9178552781z872293692za20gzb72293692zd72293692xea&gcd=13l3l3l3l1l1&dma=0&tag_exp=0~115616985~115938466~115938469~116991816&npa=0&frm=0&pscdl=noapi&auid=1698757343.1775164957&ec_mode=a&_tu=CA&em=tv.1-1,125",100,72,69,80,89,111,60,231,1.000%,1.05286,0.44,0.79
"/ccm/form-data/829652557?gtm=45be6461v9178552781z872293692za20gzb72293692zd72293692xea&gcd=13l3l3l3l1l1&dma=0&tag_exp=0~115616985~115938466~115938469~116991816&npa=0&frm=0&pscdl=noapi&auid=1698757343.1775164957&ec_mode=a&em=tv.1-1,122",100,116,110,118,121,293,102,348,4.000%,1.05265,0.85,0.78
"/ccm/form-data/829652557?gtm=45be6461v9178552781z872293692za20gzb72293692zd72293692xea&gcd=13l3l3l3l1l1&dma=0&tag_exp=0~115616985~115938466~115938469~116991816&npa=0&frm=0&pscdl=noapi&auid=1698757343.1775164957&ec_mode=a&em=tv.1-1,128",100,155,112,365,387,397,101,403,19.000%,1.05365,0.85,0.78
"/pagead/1p-conversion/721637365/?random=1775643223778&cv=11&fst=1775643223778&bg=ffffff&guid=ON&async=1&en=conversion&gtm=45be6461v9181659078z872293692za20gzb72293692zd72293692xea&gcd=13l3l3l3l1l1&dma=0&tag_exp=0~115938466~115938469~116991817~117266400&u_w=1920&u_h=1080&url=https%3A%2F%2Fwww.rmit.edu.au%2Fpartner&ref=https%3A%2F%2Fwww.rmit.edu.au%2Fresearch%2Fresearch-degrees&label=JrZLCOW4pqkBEPWfjdgC&frm=0&tiba=Partner%20-%20RMIT%20University&bttype=purchase&value=0&hn=www.google.com&npa=0&pscdl=noapi&auid=1698757343.1775164957&_tu=CA&gcl_ctr=39~1~0~0&gap.last_random=1775643217078&gap.last_label=JrZLCOW4pqkBEPWfjdgC&gcp=1&sscte=1&ct_cookie_present=1&fmt=8-1,143",100,258,252,281,291,350,228,426,100.000%,1.05237,4.87,5.17
"/pagead/1p-conversion/721637365/-1,148",100,171,168,186,198,224,150,247,99.000%,1.05341,2.80,3.89
"/pagead/1p-conversion/721637365/-1,153",100,80,77,88,93,102,71,228,1.000%,1.05460,0.61,1.96
TOTAL,22100,156,124,306,356,721,8,8236,37.842%,163.01902,1686.58,257.52
